Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AIROA,2020.02,10189,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.03,10167,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.04,10015,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.05,10036,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.06,10053,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.07,9925,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.08,9853,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.09,9829,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.10,9935,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.11,9924,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2020.12,9982,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2021.01,9864,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2021.02,9968,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2021.03,10023,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIROA,2021.04,10001,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Otago,Actual,
MEIM.SC1AIRPA,2019.05,4802,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2019.06,4661,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2019.07,4530,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2019.08,4558,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2019.09,4622,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2019.10,4657,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2019.11,4688,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2019.12,4765,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.01,4730,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.02,4774,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.03,4773,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.04,4657,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.05,4671,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.06,4628,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.07,4579,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.08,4537,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.09,4562,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.10,4592,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.11,4594,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2020.12,4680,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2021.01,4599,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2021.02,4623,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2021.03,4630,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRPA,2021.04,4585,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Southland,Actual,
MEIM.SC1AIRZA,2019.05,191706,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2019.06,192736,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2019.07,193247,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2019.08,193603,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2019.09,194517,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2019.10,195345,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2019.11,196898,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2019.12,196925,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.01,194401,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.02,195819,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.03,196551,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.04,194941,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.05,195879,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.06,196287,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.07,194674,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.08,194647,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.09,194936,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.10,196477,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.11,196058,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2020.12,196356,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2021.01,193319,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2021.02,194611,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2021.03,196373,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AIRZA,2021.04,197026,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,55-59,Total NZ,Actual,
MEIM.SC1AJRAA,2019.05,5575,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2019.06,5610,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2019.07,5599,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2019.08,5627,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2019.09,5673,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2019.10,5652,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2019.11,5741,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2019.12,5770,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.01,5664,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.02,5717,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.03,5788,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.04,5728,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.05,5787,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.06,5784,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.07,5723,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.08,5796,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.09,5816,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.10,5964,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.11,5922,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2020.12,5972,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2021.01,5818,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2021.02,5926,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2021.03,6059,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRAA,2021.04,6109,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Northland,Actual,
MEIM.SC1AJRBA,2019.05,38095,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2019.06,38347,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2019.07,38810,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2019.08,39039,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2019.09,39355,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2019.10,39519,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2019.11,40032,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2019.12,40170,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.01,39752,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.02,40182,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.03,40550,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.04,40484,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.05,40874,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.06,41147,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.07,40691,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.08,40669,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.09,40812,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.10,41292,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.11,41021,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2020.12,41253,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2021.01,40853,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2021.02,41097,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2021.03,41583,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRBA,2021.04,42067,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Auckland,Actual,
MEIM.SC1AJRCA,2019.05,13168,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2019.06,13781,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2019.07,13778,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2019.08,13865,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2019.09,13936,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2019.10,14077,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2019.11,14166,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2019.12,14193,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.01,14023,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.02,14178,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.03,14340,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.04,14175,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.05,14257,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.06,14354,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.07,14316,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.08,14361,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.09,14399,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.10,14566,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.11,14580,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2020.12,14614,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2021.01,14298,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2021.02,14517,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2021.03,14648,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRCA,2021.04,14760,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Waikato,Actual,
MEIM.SC1AJRDA,2019.05,9576,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2019.06,9520,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2019.07,9567,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2019.08,9543,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2019.09,9545,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2019.10,9583,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2019.11,9702,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2019.12,9643,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.01,9585,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.02,9602,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.03,9780,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.04,9787,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.05,9881,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.06,9812,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.07,9764,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.08,9760,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.09,9805,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.10,9922,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.11,9927,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2020.12,10016,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2021.01,9859,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2021.02,9945,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2021.03,10153,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJRDA,2021.04,10232,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Bay of Plenty,Actual,
MEIM.SC1AJREA,2019.05,1669,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2019.06,1680,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2019.07,1674,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2019.08,1670,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2019.09,1683,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2019.10,1687,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2019.11,1721,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2019.12,1721,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.01,1667,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.02,1710,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.03,1743,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.04,1704,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.05,1704,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.06,1700,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.07,1692,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.08,1713,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.09,1717,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.10,1728,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.11,1747,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2020.12,1771,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2021.01,1731,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2021.02,1762,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2021.03,1795,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJREA,2021.04,1813,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Gisborne,Actual,
MEIM.SC1AJRFA,2019.05,5762,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2019.06,5744,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2019.07,5684,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2019.08,5715,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2019.09,5770,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2019.10,5763,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2019.11,5859,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2019.12,6001,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.01,5771,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.02,5893,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.03,5979,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
